Country,date,cases
Antigua and Barbuda,6/5/20,26
Antigua and Barbuda,6/6/20,26
Antigua and Barbuda,6/7/20,26
Antigua and Barbuda,6/8/20,26
Antigua and Barbuda,6/9/20,26
Antigua and Barbuda,6/10/20,26
Antigua and Barbuda,6/11/20,26
Antigua and Barbuda,6/12/20,26
Antigua and Barbuda,6/13/20,26
Antigua and Barbuda,6/14/20,26
Antigua and Barbuda,6/15/20,26
Antigua and Barbuda,6/16/20,26
Antigua and Barbuda,6/17/20,26
Antigua and Barbuda,6/18/20,26
Antigua and Barbuda,6/19/20,26
Antigua and Barbuda,6/20/20,26
Antigua and Barbuda,6/21/20,26
Antigua and Barbuda,6/22/20,26
Antigua and Barbuda,6/23/20,26
Antigua and Barbuda,6/24/20,26
Antigua and Barbuda,6/25/20,65
Antigua and Barbuda,6/26/20,65
Antigua and Barbuda,6/27/20,65
Antigua and Barbuda,6/28/20,69
Antigua and Barbuda,6/29/20,69
Antigua and Barbuda,6/30/20,69
Antigua and Barbuda,7/1/20,69
Antigua and Barbuda,7/2/20,69
Antigua and Barbuda,7/3/20,68
Antigua and Barbuda,7/4/20,68
Antigua and Barbuda,7/5/20,68
Antigua and Barbuda,7/6/20,70
Antigua and Barbuda,7/7/20,70
Antigua and Barbuda,7/8/20,70
Antigua and Barbuda,7/9/20,73
Antigua and Barbuda,7/10/20,74
Antigua and Barbuda,7/11/20,74
Argentina,1/22/20,0
Argentina,1/23/20,0
Argentina,1/24/20,0
Argentina,1/25/20,0
Argentina,1/26/20,0
Argentina,1/27/20,0
Argentina,1/28/20,0
Argentina,1/29/20,0
Argentina,1/30/20,0
Argentina,1/31/20,0
Argentina,2/1/20,0
Argentina,2/2/20,0
Argentina,2/3/20,0
Argentina,2/4/20,0
Argentina,2/5/20,0
Argentina,2/6/20,0
Argentina,2/7/20,0
Argentina,2/8/20,0
Argentina,2/9/20,0
Argentina,2/10/20,0
Argentina,2/11/20,0
Argentina,2/12/20,0
Argentina,2/13/20,0
Argentina,2/14/20,0
Argentina,2/15/20,0
Argentina,2/16/20,0
Argentina,2/17/20,0
Argentina,2/18/20,0
Argentina,2/19/20,0
Argentina,2/20/20,0
Argentina,2/21/20,0
Argentina,2/22/20,0
Argentina,2/23/20,0
Argentina,2/24/20,0
Argentina,2/25/20,0
Argentina,2/26/20,0
Argentina,2/27/20,0
Argentina,2/28/20,0
Argentina,2/29/20,0
Argentina,3/1/20,0
Argentina,3/2/20,0
Argentina,3/3/20,1
Argentina,3/4/20,1
Argentina,3/5/20,1
Argentina,3/6/20,2
Argentina,3/7/20,8
Argentina,3/8/20,12
Argentina,3/9/20,12
Argentina,3/10/20,17
Argentina,3/11/20,19
Argentina,3/12/20,19
Argentina,3/13/20,31
Argentina,3/14/20,34
Argentina,3/15/20,45
Argentina,3/16/20,56
Argentina,3/17/20,68
Argentina,3/18/20,79
Argentina,3/19/20,97
Argentina,3/20/20,128
Argentina,3/21/20,158
Argentina,3/22/20,266
Argentina,3/23/20,301
Argentina,3/24/20,387
Argentina,3/25/20,387
Argentina,3/26/20,502
Argentina,3/27/20,589
Argentina,3/28/20,690
Argentina,3/29/20,745
Argentina,3/30/20,820
Argentina,3/31/20,1054
Argentina,4/1/20,1054
Argentina,4/2/20,1133
Argentina,4/3/20,1265
Argentina,4/4/20,1451
Argentina,4/5/20,1451
Argentina,4/6/20,1554
Argentina,4/7/20,1628
Argentina,4/8/20,1715
Argentina,4/9/20,1795
Argentina,4/10/20,1975
Argentina,4/11/20,1975
Argentina,4/12/20,2142
Argentina,4/13/20,2208
Argentina,4/14/20,2277
Argentina,4/15/20,2443
Argentina,4/16/20,2571
Argentina,4/17/20,2669
Argentina,4/18/20,2758
Argentina,4/19/20,2839
Argentina,4/20/20,2941
Argentina,4/21/20,3031
Argentina,4/22/20,3144
Argentina,4/23/20,3435
Argentina,4/24/20,3607
Argentina,4/25/20,3780
Argentina,4/26/20,3892
Argentina,4/27/20,4003
Argentina,4/28/20,4127
Argentina,4/29/20,4285
Argentina,4/30/20,4428
Argentina,5/1/20,4532
Argentina,5/2/20,4681
Argentina,5/3/20,4783
Argentina,5/4/20,4887
Argentina,5/5/20,5020
Argentina,5/6/20,5208
Argentina,5/7/20,5371
Argentina,5/8/20,5611
Argentina,5/9/20,5776
Argentina,5/10/20,6034
Argentina,5/11/20,6278
Argentina,5/12/20,6563
Argentina,5/13/20,6879
Argentina,5/14/20,7134
Argentina,5/15/20,7479
Argentina,5/16/20,7805
Argentina,5/17/20,8068
Argentina,5/18/20,8371
Argentina,5/19/20,8809
Argentina,5/20/20,9283
Argentina,5/21/20,9931
Argentina,5/22/20,10649
Argentina,5/23/20,11353
Argentina,5/24/20,12076
Argentina,5/25/20,12628
Argentina,5/26/20,13228
Argentina,5/27/20,13933
Argentina,5/28/20,14702
Argentina,5/29/20,15419
Argentina,5/30/20,16214
Argentina,5/31/20,16851
Argentina,6/1/20,17415
Argentina,6/2/20,18319
Argentina,6/3/20,19268
Argentina,6/4/20,20197
Argentina,6/5/20,21037
Argentina,6/6/20,22020
Argentina,6/7/20,22794
Argentina,6/8/20,23620
Argentina,6/9/20,24761
Argentina,6/10/20,25987
Argentina,6/11/20,27373
Argentina,6/12/20,28764
Argentina,6/13/20,30295
Argentina,6/14/20,31577
Argentina,6/15/20,32785
Argentina,6/16/20,34159
Argentina,6/17/20,35552
Argentina,6/18/20,37510
Argentina,6/19/20,39570
Argentina,6/20/20,41204
Argentina,6/21/20,42785
Argentina,6/22/20,44931
Argentina,6/23/20,47203
Argentina,6/24/20,49851
Argentina,6/25/20,52457
Argentina,6/26/20,55343
Argentina,6/27/20,57744
Argentina,6/28/20,59933
Argentina,6/29/20,62268
Argentina,6/30/20,64530
Argentina,7/1/20,67197
Argentina,7/2/20,69941
Argentina,7/3/20,72786
Argentina,7/4/20,75376
Argentina,7/5/20,77815
Argentina,7/6/20,80447
Argentina,7/7/20,83426
Argentina,7/8/20,87030
Argentina,7/9/20,90693
Argentina,7/10/20,94060
Argentina,7/11/20,97509
Armenia,1/22/20,0
Armenia,1/23/20,0
Armenia,1/24/20,0
Armenia,1/25/20,0
Armenia,1/26/20,0
Armenia,1/27/20,0
Armenia,1/28/20,0
Armenia,1/29/20,0
Armenia,1/30/20,0
Armenia,1/31/20,0
Armenia,2/1/20,0
Armenia,2/2/20,0
Armenia,2/3/20,0
Armenia,2/4/20,0
Armenia,2/5/20,0
Armenia,2/6/20,0
Armenia,2/7/20,0
Armenia,2/8/20,0
Armenia,2/9/20,0
Armenia,2/10/20,0
Armenia,2/11/20,0
Armenia,2/12/20,0
Armenia,2/13/20,0
Armenia,2/14/20,0
Armenia,2/15/20,0
Armenia,2/16/20,0
Armenia,2/17/20,0
Armenia,2/18/20,0
Armenia,2/19/20,0
Armenia,2/20/20,0
Armenia,2/21/20,0
Armenia,2/22/20,0
Armenia,2/23/20,0
Armenia,2/24/20,0
Armenia,2/25/20,0
Armenia,2/26/20,0
Armenia,2/27/20,0
Armenia,2/28/20,0
Armenia,2/29/20,0
Armenia,3/1/20,1
Armenia,3/2/20,1
Armenia,3/3/20,1
Armenia,3/4/20,1
Armenia,3/5/20,1
Armenia,3/6/20,1
Armenia,3/7/20,1
Armenia,3/8/20,1
Armenia,3/9/20,1
Armenia,3/10/20,1
Armenia,3/11/20,1
Armenia,3/12/20,4
Armenia,3/13/20,8
Armenia,3/14/20,18
Armenia,3/15/20,26
Armenia,3/16/20,52
Armenia,3/17/20,78
Armenia,3/18/20,84
Armenia,3/19/20,115
Armenia,3/20/20,136
Armenia,3/21/20,160
Armenia,3/22/20,194
Armenia,3/23/20,235
Armenia,3/24/20,249
Armenia,3/25/20,265
Armenia,3/26/20,290
Armenia,3/27/20,329
Armenia,3/28/20,407
Armenia,3/29/20,424
Armenia,3/30/20,482
Armenia,3/31/20,532
Armenia,4/1/20,571
Armenia,4/2/20,663
Armenia,4/3/20,736
Armenia,4/4/20,770
Armenia,4/5/20,822
Armenia,4/6/20,833
Armenia,4/7/20,853
Armenia,4/8/20,881
Armenia,4/9/20,921
Armenia,4/10/20,937
Armenia,4/11/20,967
Armenia,4/12/20,1013
Armenia,4/13/20,1039
Armenia,4/14/20,1067
Armenia,4/15/20,1111
Armenia,4/16/20,1159
Armenia,4/17/20,1201
Armenia,4/18/20,1248
Armenia,4/19/20,1291
Armenia,4/20/20,1339
Armenia,4/21/20,1401
Armenia,4/22/20,1473
Armenia,4/23/20,1523
Armenia,4/24/20,1596
Armenia,4/25/20,1677
Armenia,4/26/20,1746
Armenia,4/27/20,1808
Armenia,4/28/20,1867
Armenia,4/29/20,1932
Armenia,4/30/20,2066
Armenia,5/1/20,2148
Armenia,5/2/20,2273
Armenia,5/3/20,2386
Armenia,5/4/20,2507
Armenia,5/5/20,2619
Armenia,5/6/20,2782
Armenia,5/7/20,2884
Armenia,5/8/20,3029
Armenia,5/9/20,3175
Armenia,5/10/20,3313
Armenia,5/11/20,3392
Armenia,5/12/20,3538
Armenia,5/13/20,3718
Armenia,5/14/20,3860
Armenia,5/15/20,4044
Armenia,5/16/20,4283
Armenia,5/17/20,4472
Armenia,5/18/20,4823
Armenia,5/19/20,5041
Armenia,5/20/20,5271
Armenia,5/21/20,5606
Armenia,5/22/20,5928
Armenia,5/23/20,6302
Armenia,5/24/20,6661
Armenia,5/25/20,7113
Armenia,5/26/20,7402
Armenia,5/27/20,7774
Armenia,5/28/20,8216
Armenia,5/29/20,8676
Armenia,5/30/20,8927
Armenia,5/31/20,9282
Armenia,6/1/20,9492
Armenia,6/2/20,10009
Armenia,6/3/20,10524
Armenia,6/4/20,11221
Armenia,6/5/20,11817
Armenia,6/6/20,12364
Armenia,6/7/20,13130
Armenia,6/8/20,13325
Armenia,6/9/20,13675
Armenia,6/10/20,14103
Armenia,6/11/20,14669
Armenia,6/12/20,15281
Armenia,6/13/20,16004
Armenia,6/14/20,16667
Armenia,6/15/20,17064
Armenia,6/16/20,17489
Armenia,6/17/20,18033
Armenia,6/18/20,18698
Armenia,6/19/20,19157
Armenia,6/20/20,19708
Armenia,6/21/20,20268
Armenia,6/22/20,20588
Armenia,6/23/20,21006
Armenia,6/24/20,21717
Armenia,6/25/20,22488
Armenia,6/26/20,23247
Armenia,6/27/20,23909
Armenia,6/28/20,24645
Armenia,6/29/20,25127
Armenia,6/30/20,25542
Armenia,7/1/20,26065
Armenia,7/2/20,26658
Armenia,7/3/20,27320
Armenia,7/4/20,27900
Armenia,7/5/20,28606
Armenia,7/6/20,28936
Armenia,7/7/20,29285
Armenia,7/8/20,29820
Armenia,7/9/20,30346
Armenia,7/10/20,30903
Armenia,7/11/20,31392
Australia,1/22/20,0
Australia,1/23/20,0
Australia,1/24/20,0
Australia,1/25/20,0
Australia,1/26/20,0
Australia,1/27/20,0
Australia,1/28/20,0
Australia,1/29/20,0
Australia,1/30/20,0
Australia,1/31/20,0
Australia,2/1/20,0
Australia,2/2/20,0
Australia,2/3/20,0
Australia,2/4/20,0
Australia,2/5/20,0
Australia,2/6/20,0
Australia,2/7/20,0
Australia,2/8/20,0
Australia,2/9/20,0
Australia,2/10/20,0
Australia,2/11/20,0
Australia,2/12/20,0
Australia,2/13/20,0
Australia,2/14/20,0
Australia,2/15/20,0
Australia,2/16/20,0
Australia,2/17/20,0
Australia,2/18/20,0
Australia,2/19/20,0
Australia,2/20/20,0
Australia,2/21/20,0
Australia,2/22/20,0
Australia,2/23/20,0
Australia,2/24/20,0
Australia,2/25/20,0
Australia,2/26/20,0
Australia,2/27/20,0
Australia,2/28/20,0
Australia,2/29/20,0
Australia,3/1/20,0
Australia,3/2/20,0
Australia,3/3/20,0
Australia,3/4/20,0
Australia,3/5/20,0
Australia,3/6/20,0
Australia,3/7/20,0
Australia,3/8/20,0
Australia,3/9/20,0
Australia,3/10/20,0
Australia,3/11/20,0
Australia,3/12/20,0
Australia,3/13/20,1
Australia,3/14/20,1
Australia,3/15/20,1
Australia,3/16/20,2
Australia,3/17/20,2
Australia,3/18/20,3
Australia,3/19/20,4
Australia,3/20/20,6
Australia,3/21/20,9
Australia,3/22/20,19
Australia,3/23/20,32
Australia,3/24/20,39
Australia,3/25/20,39
Australia,3/26/20,53
Australia,3/27/20,62
Australia,3/28/20,71
Australia,3/29/20,77
Australia,3/30/20,78
Australia,3/31/20,80
Australia,4/1/20,84
Australia,4/2/20,87
Australia,4/3/20,91
Australia,4/4/20,93
Australia,4/5/20,96
Australia,4/6/20,96
Australia,4/7/20,96
Australia,4/8/20,99
Australia,4/9/20,100
Australia,4/10/20,103
Australia,4/11/20,103
Australia,4/12/20,103
Australia,4/13/20,102
Australia,4/14/20,103
Australia,4/15/20,103
Australia,4/16/20,103
Australia,4/17/20,103
Australia,4/18/20,103
Australia,4/19/20,103
Australia,4/20/20,104
Australia,4/21/20,104
Australia,4/22/20,104
Australia,4/23/20,104
Australia,4/24/20,105
Australia,4/25/20,106
Australia,4/26/20,106
Australia,4/27/20,106
Australia,4/28/20,106
Australia,4/29/20,106
Australia,4/30/20,106
Australia,5/1/20,106
Australia,5/2/20,106
Australia,5/3/20,106
Australia,5/4/20,107
Australia,5/5/20,107
Australia,5/6/20,107
Australia,5/7/20,107
Australia,5/8/20,107
Australia,5/9/20,107
Australia,5/10/20,107
Australia,5/11/20,107
Australia,5/12/20,107
Australia,5/13/20,107
Australia,5/14/20,107
Australia,5/15/20,107
Australia,5/16/20,107
Australia,5/17/20,107
Australia,5/18/20,107
Australia,5/19/20,107
Australia,5/20/20,107
Australia,5/21/20,107
Australia,5/22/20,107
Australia,5/23/20,107
Australia,5/24/20,107
Australia,5/25/20,107
Australia,5/26/20,107
Australia,5/27/20,107
Australia,5/28/20,107
Australia,5/29/20,107
Australia,5/30/20,107
Australia,5/31/20,107
Australia,6/1/20,107
Australia,6/2/20,107
Australia,6/3/20,107
Australia,6/4/20,107
Australia,6/5/20,107
Australia,6/6/20,108
Australia,6/7/20,108
Australia,6/8/20,108
Australia,6/9/20,108
Australia,6/10/20,108
Australia,6/11/20,108
Australia,6/12/20,108
Australia,6/13/20,108
Australia,6/14/20,108
Australia,6/15/20,108
Australia,6/16/20,108
Australia,6/17/20,108
Australia,6/18/20,108
Australia,6/19/20,108
Australia,6/20/20,108
Australia,6/21/20,108
Australia,6/22/20,108
Australia,6/23/20,108
Australia,6/24/20,108
Australia,6/25/20,108
Australia,6/26/20,108
Australia,6/27/20,108
Australia,6/28/20,108
Australia,6/29/20,108
Australia,6/30/20,108
Australia,7/1/20,108
Australia,7/2/20,108
Australia,7/3/20,108
Australia,7/4/20,108
Australia,7/5/20,108
Australia,7/6/20,108
Australia,7/7/20,111
Australia,7/8/20,112
Australia,7/9/20,113
Australia,7/10/20,113
Australia,7/11/20,113
Australia,1/22/20,0
Australia,1/23/20,0
Australia,1/24/20,0
Australia,1/25/20,0
Australia,1/26/20,3
Australia,1/27/20,4
Australia,1/28/20,4
Australia,1/29/20,4
Australia,1/30/20,4
Australia,1/31/20,4
Australia,2/1/20,4
Australia,2/2/20,4
Australia,2/3/20,4
Australia,2/4/20,4
Australia,2/5/20,4
Australia,2/6/20,4
Australia,2/7/20,4
Australia,2/8/20,4
Australia,2/9/20,4
Australia,2/10/20,4
Australia,2/11/20,4
Australia,2/12/20,4
Australia,2/13/20,4
Australia,2/14/20,4
Australia,2/15/20,4
Australia,2/16/20,4
Australia,2/17/20,4
Australia,2/18/20,4
Australia,2/19/20,4
Australia,2/20/20,4
Australia,2/21/20,4
Australia,2/22/20,4
Australia,2/23/20,4
Australia,2/24/20,4
Australia,2/25/20,4
Australia,2/26/20,4
Australia,2/27/20,4
Australia,2/28/20,4
Australia,2/29/20,4
Australia,3/1/20,6
Australia,3/2/20,6
Australia,3/3/20,13
Australia,3/4/20,22
Australia,3/5/20,22
Australia,3/6/20,26
Australia,3/7/20,28
Australia,3/8/20,38
Australia,3/9/20,48
Australia,3/10/20,55
Australia,3/11/20,65
Australia,3/12/20,65
Australia,3/13/20,92
Australia,3/14/20,112
Australia,3/15/20,134
Australia,3/16/20,171
Australia,3/17/20,210
Australia,3/18/20,267
Australia,3/19/20,307
Australia,3/20/20,353
Australia,3/21/20,436
Australia,3/22/20,669
Australia,3/23/20,669
Australia,3/24/20,818
Australia,3/25/20,1029
Australia,3/26/20,1219
Australia,3/27/20,1405
Australia,3/28/20,1617
Australia,3/29/20,1791
Australia,3/30/20,2032
Australia,3/31/20,2032
Australia,4/1/20,2182
Australia,4/2/20,2298
Australia,4/3/20,2389
Australia,4/4/20,2493
Australia,4/5/20,2580
Australia,4/6/20,2637
Australia,4/7/20,2686
Australia,4/8/20,2734
Australia,4/9/20,2773
Australia,4/10/20,2822
Australia,4/11/20,2857
Australia,4/12/20,2857
Australia,4/13/20,2863
Australia,4/14/20,2870
Australia,4/15/20,2886
Australia,4/16/20,2897
Australia,4/17/20,2926
Australia,4/18/20,2936
Australia,4/19/20,2957
Australia,4/20/20,2963
Australia,4/21/20,2969
Australia,4/22/20,2971
Australia,4/23/20,2976
Australia,4/24/20,2982
Australia,4/25/20,2994
Australia,4/26/20,3002
Australia,4/27/20,3004
Australia,4/28/20,3016
Australia,4/29/20,3016
Australia,4/30/20,3025
Australia,5/1/20,3030
Australia,5/2/20,3035
Australia,5/3/20,3033
Australia,5/4/20,3035
Australia,5/5/20,3042
Australia,5/6/20,3044
Australia,5/7/20,3047
Australia,5/8/20,3051
Australia,5/9/20,3053
Australia,5/10/20,3053
Australia,5/11/20,3053
Australia,5/12/20,3059
Australia,5/13/20,3063
Australia,5/14/20,3071
Australia,5/15/20,3074
Australia,5/16/20,3075
Australia,5/17/20,3076
Australia,5/18/20,3078
Australia,5/19/20,3081
Australia,5/20/20,3082
Australia,5/21/20,3084
Australia,5/22/20,3086
Australia,5/23/20,3087
Australia,5/24/20,3090
Australia,5/25/20,3092
Australia,5/26/20,3089
Australia,5/27/20,3090
Australia,5/28/20,3092
Australia,5/29/20,3092
Australia,5/30/20,3095
Australia,5/31/20,3098
Australia,6/1/20,3104
Australia,6/2/20,3104
Australia,6/3/20,3106
Australia,6/4/20,3110
Australia,6/5/20,3110
Australia,6/6/20,3109
Australia,6/7/20,3112
Australia,6/8/20,3114
Australia,6/9/20,3117
Australia,6/10/20,3117
Australia,6/11/20,3115
Australia,6/12/20,3119
Australia,6/13/20,3128
Australia,6/14/20,3131
Australia,6/15/20,3134
Australia,6/16/20,3135
Australia,6/17/20,3137
Australia,6/18/20,3143
Australia,6/19/20,3144
Australia,6/20/20,3149
Australia,6/21/20,3151
Australia,6/22/20,3150
Australia,6/23/20,3159
Australia,6/24/20,3162
Australia,6/25/20,3168
Australia,6/26/20,3174
Australia,6/27/20,3177
Australia,6/28/20,3184
Australia,6/29/20,3189
Australia,6/30/20,3203
Australia,7/1/20,3211
Australia,7/2/20,3211
Australia,7/3/20,3405
Australia,7/4/20,3419
Australia,7/5/20,3429
Australia,7/6/20,3433
Australia,7/7/20,3440
Australia,7/8/20,3453
Australia,7/9/20,3467
Australia,7/10/20,3474
Australia,7/11/20,3478
Australia,1/22/20,0
Australia,1/23/20,0
Australia,1/24/20,0
Australia,1/25/20,0
Australia,1/26/20,0
Australia,1/27/20,0
Australia,1/28/20,0
Australia,1/29/20,0
Australia,1/30/20,0
Australia,1/31/20,0
Australia,2/1/20,0
Australia,2/2/20,0
Australia,2/3/20,0
Australia,2/4/20,0
Australia,2/5/20,0
Australia,2/6/20,0
Australia,2/7/20,0
Australia,2/8/20,0
Australia,2/9/20,0
Australia,2/10/20,0
Australia,2/11/20,0
Australia,2/12/20,0
Australia,2/13/20,0
Australia,2/14/20,0
Australia,2/15/20,0
Australia,2/16/20,0
Australia,2/17/20,0
Australia,2/18/20,0
Australia,2/19/20,0
Australia,2/20/20,0
Australia,2/21/20,0
Australia,2/22/20,0
Australia,2/23/20,0
Australia,2/24/20,0
Australia,2/25/20,0
Australia,2/26/20,0
Australia,2/27/20,0
Australia,2/28/20,0
Australia,2/29/20,0
Australia,3/1/20,0
Australia,3/2/20,0
Australia,3/3/20,0
Australia,3/4/20,1
Australia,3/5/20,1
Australia,3/6/20,0
Australia,3/7/20,0
Australia,3/8/20,0
Australia,3/9/20,0
Australia,3/10/20,1
Australia,3/11/20,1
Australia,3/12/20,1
Australia,3/13/20,1
Australia,3/14/20,1
Australia,3/15/20,1
Australia,3/16/20,1
Australia,3/17/20,1
Australia,3/18/20,1
Australia,3/19/20,1
Australia,3/20/20,3
Australia,3/21/20,3
Australia,3/22/20,5
Australia,3/23/20,5
Australia,3/24/20,6
Australia,3/25/20,6
Australia,3/26/20,12
Australia,3/27/20,12
Australia,3/28/20,15
Australia,3/29/20,15
Australia,3/30/20,15
Australia,3/31/20,17
Australia,4/1/20,19
Australia,4/2/20,21
Australia,4/3/20,22
Australia,4/4/20,26
Australia,4/5/20,27
Australia,4/6/20,28
Australia,4/7/20,28
Australia,4/8/20,28
Australia,4/9/20,28
Australia,4/10/20,28
Australia,4/11/20,28
Australia,4/12/20,28
Australia,4/13/20,28
Australia,4/14/20,28
Australia,4/15/20,28
Australia,4/16/20,28
Australia,4/17/20,28
Australia,4/18/20,28
Australia,4/19/20,28
Australia,4/20/20,28
Australia,4/21/20,28
Australia,4/22/20,28
Australia,4/23/20,28
Australia,4/24/20,28
Australia,4/25/20,28
Australia,4/26/20,28
Australia,4/27/20,28
Australia,4/28/20,28
Australia,4/29/20,28
Australia,4/30/20,28
Australia,5/1/20,27
Australia,5/2/20,29
Australia,5/3/20,29
Australia,5/4/20,29
Australia,5/5/20,29
Australia,5/6/20,29
Australia,5/7/20,29
Australia,5/8/20,29
Australia,5/9/20,29
Australia,5/10/20,29
Australia,5/11/20,29
Australia,5/12/20,29
Australia,5/13/20,29
Australia,5/14/20,29
Australia,5/15/20,29
Australia,5/16/20,29
Australia,5/17/20,29
Australia,5/18/20,29
Australia,5/19/20,29
Australia,5/20/20,29
Australia,5/21/20,29
Australia,5/22/20,29
Australia,5/23/20,29
Australia,5/24/20,29
Australia,5/25/20,29
Australia,5/26/20,29
Australia,5/27/20,29
Australia,5/28/20,29
Australia,5/29/20,29
Australia,5/30/20,29
Australia,5/31/20,29
Australia,6/1/20,29
Australia,6/2/20,29
Australia,6/3/20,29
Australia,6/4/20,29
Australia,6/5/20,29
Australia,6/6/20,29
Australia,6/7/20,29
Australia,6/8/20,29
Australia,6/9/20,29
Australia,6/10/20,29
Australia,6/11/20,29
Australia,6/12/20,29
Australia,6/13/20,29
Australia,6/14/20,29
Australia,6/15/20,29
Australia,6/16/20,29
Australia,6/17/20,29
Australia,6/18/20,29
Australia,6/19/20,29
Australia,6/20/20,29
Australia,6/21/20,29
Australia,6/22/20,29
Australia,6/23/20,29
Australia,6/24/20,29
Australia,6/25/20,29
Australia,6/26/20,29
Australia,6/27/20,29
Australia,6/28/20,29
Australia,6/29/20,29
Australia,6/30/20,29
Australia,7/1/20,30
Australia,7/2/20,30
Australia,7/3/20,30
Australia,7/4/20,30
Australia,7/5/20,30
Australia,7/6/20,30
Australia,7/7/20,30
Australia,7/8/20,30
Australia,7/9/20,31
Australia,7/10/20,31
Australia,7/11/20,31
Australia,1/22/20,0
Australia,1/23/20,0
Australia,1/24/20,0
Australia,1/25/20,0
Australia,1/26/20,0
Australia,1/27/20,0
Australia,1/28/20,0
Australia,1/29/20,1
Australia,1/30/20,3
Australia,1/31/20,2
Australia,2/1/20,3
Australia,2/2/20,2
Australia,2/3/20,2
Australia,2/4/20,3
Australia,2/5/20,3
Australia,2/6/20,4
Australia,2/7/20,5
Australia,2/8/20,5
Australia,2/9/20,5
Australia,2/10/20,5
Australia,2/11/20,5
Australia,2/12/20,5
Australia,2/13/20,5
Australia,2/14/20,5
Australia,2/15/20,5
Australia,2/16/20,5
Australia,2/17/20,5
Australia,2/18/20,5
Australia,2/19/20,5
Australia,2/20/20,5
Australia,2/21/20,5
Australia,2/22/20,5
Australia,2/23/20,5
Australia,2/24/20,5
Australia,2/25/20,5
Australia,2/26/20,5
Australia,2/27/20,5
Australia,2/28/20,5
Australia,2/29/20,9
Australia,3/1/20,9
Australia,3/2/20,9
Australia,3/3/20,11
Australia,3/4/20,11
Australia,3/5/20,13
Australia,3/6/20,13
Australia,3/7/20,13
Australia,3/8/20,15
Australia,3/9/20,15
Australia,3/10/20,18
Australia,3/11/20,20
Australia,3/12/20,20
Australia,3/13/20,35
Australia,3/14/20,46
Australia,3/15/20,61
Australia,3/16/20,68
Australia,3/17/20,78
Australia,3/18/20,94
Australia,3/19/20,144
Australia,3/20/20,184
Australia,3/21/20,221
Australia,3/22/20,259
Australia,3/23/20,319
Australia,3/24/20,397
Australia,3/25/20,443
Australia,3/26/20,493
Australia,3/27/20,555
Australia,3/28/20,625
Australia,3/29/20,656
Australia,3/30/20,689
Australia,3/31/20,743
Australia,4/1/20,781
Australia,4/2/20,835
Australia,4/3/20,873
Australia,4/4/20,900
Australia,4/5/20,907
Australia,4/6/20,921
Australia,4/7/20,934
Australia,4/8/20,943
Australia,4/9/20,953
Australia,4/10/20,965
Australia,4/11/20,974
Australia,4/12/20,983
Australia,4/13/20,987
Australia,4/14/20,998
Australia,4/15/20,999
Australia,4/16/20,1001
Australia,4/17/20,1007
Australia,4/18/20,1015
Australia,4/19/20,1019
Australia,4/20/20,1019
Australia,4/21/20,1024
Australia,4/22/20,1024
Australia,4/23/20,1026
Australia,4/24/20,1026
Australia,4/25/20,1026
Australia,4/26/20,1030
Australia,4/27/20,1033
Australia,4/28/20,1034
Australia,4/29/20,1033
Australia,4/30/20,1033
Australia,5/1/20,1034
Australia,5/2/20,1035
Australia,5/3/20,1038
Australia,5/4/20,1043
Australia,5/5/20,1043
Australia,5/6/20,1045
Australia,5/7/20,1045
Australia,5/8/20,1045
Australia,5/9/20,1045
Australia,5/10/20,1045
Australia,5/11/20,1051
Australia,5/12/20,1052
Australia,5/13/20,1051
Australia,5/14/20,1054
Australia,5/15/20,1055
Australia,5/16/20,1055
Australia,5/17/20,1057
Australia,5/18/20,1057
Australia,5/19/20,1058
Australia,5/20/20,1058
Australia,5/21/20,1058
Australia,5/22/20,1060
Australia,5/23/20,1061
Australia,5/24/20,1056
